"customer_id","country","age","device","premium_user","orders_count","total_revenue","avg_order_value","sessions_count","avg_session_duration","avg_pages_viewed","is_churned"
"3652","UA","29","tablet","1","9","675","75","18","12.89","6.22","0"
"2052","UA","44","desktop","0","10","675","68","27","11.04","5.74","0"
"3622","HU","35","tablet","0","9","675","75","22","12.78","6.09","0"
"163","HU","36","mobile","0","8","675","84","27","15.49","5.41","0"
"2530","SK","62","mobile","0","10","675","68","34","12.83","5.74","0"
"4562","CZ","34","desktop","1","12","675","56","18","13.55","7.33","0"
"1248","UA","38","desktop","0","8","675","84","21","11.6","6.48","0"
"1722","SK","28","tablet","0","10","675","68","23","15.98","6.43","0"
"3740","CZ","42","mobile","0","8","675","84","19","9.74","5.79","1"
"2896","PL","70","mobile","0","10","675","68","24","12.18","5.29","0"
"4986","UA","28","mobile","0","7","675","96","27","12.6","5.96","0"
"4501","CZ","46","mobile","0","11","676","61","24","10.63","5.79","1"
"4740","CZ","67","mobile","0","6","676","113","32","15.45","5.94","1"
"4754","UA","35","desktop","0","8","676","85","29","12.86","6.0","0"
"1776","PL","45","mobile","0","8","676","85","13","11.77","6.77","1"
"4456","UA","30","mobile","1","10","676","68","25","13.94","6.32","0"
"4472","CZ","24","desktop","1","12","676","56","22","14.32","6.09","0"
"483","UA","66","mobile","0","9","676","75","20","10.36","6.05","0"
"2946","HU","30","mobile","0","7","676","97","19","15.86","5.84","0"
"2418","PL","46","desktop","0","8","676","85","29","13.24","6.34","0"
"2338","UA","61","mobile","0","7","677","97","20","15.54","6.55","0"
"1959","SK","43","desktop","0","8","677","85","31","10.48","5.74","1"
"2659","UA","20","desktop","1","9","677","75","31","15.23","6.32","0"
"4534","HU","42","tablet","1","9","677","75","25","11.3","6.32","0"
"3100","UA","37","mobile","0","6","677","113","21","14.91","5.95","1"
"1336","PL","43","desktop","0","6","677","113","11","17.05","5.64","0"
"3979","UA","64","tablet","1","10","677","68","28","14.68","6.57","0"
"4060","HU","41","mobile","0","11","678","62","19","12.49","6.21","0"
"2143","UA","39","mobile","0","7","678","97","27","19.36","6.56","0"
"1763","UA","57","mobile","0","6","678","113","25","15.38","5.44","1"
"2411","UA","59","desktop","0","7","679","97","12","11.39","5.33","1"
"3298","UA","38","mobile","1","8","679","85","27","12.16","5.59","0"
"2451","UA","31","mobile","0","9","679","75","30","16.32","5.67","0"
"1987","CZ","54","tablet","1","10","679","68","24","12.5","6.29","0"
"4304","UA","23","tablet","1","7","679","97","19","14.79","7.26","0"
"620","PL","24","desktop","0","7","679","97","23","12.46","6.43","0"
"3946","SK","55","mobile","0","9","679","75","30","9.87","6.07","0"
"4147","UA","55","mobile","0","8","680","85","25","14.29","6.6","0"
"2513","PL","25","desktop","0","13","680","52","28","15.8","6.36","0"
"2703","SK","23","mobile","0","9","681","76","20","11.88","5.95","0"
"3975","HU","45","mobile","0","9","681","76","25","8.7","6.2","0"
"4090","HU","65","mobile","1","7","681","97","23","10.45","5.65","0"
"333","HU","70","desktop","0","8","681","85","20","15.04","6.5","0"
"4385","PL","50","mobile","1","8","681","85","20","11.81","6.45","0"
"1404","SK","67","desktop","1","11","681","62","31","14.21","5.65","0"
"1850","UA","39","desktop","0","7","682","97","26","14.59","5.92","0"
"154","UA","20","mobile","0","7","682","97","23","12.89","5.87","0"
"1154","PL","43","mobile","0","11","683","62","21","13.49","6.1","0"
"2485","UA","23","mobile","0","9","683","76","24","12.29","6.79","0"
"751","UA","39","desktop","0","7","683","98","31","13.01","6.1","0"
"4299","UA","28","mobile","0","6","683","114","27","14.14","5.7","1"
"738","UA","23","mobile","0","13","683","53","21","10.81","5.86","0"
"1952","PL","67","tablet","0","10","683","68","23","12.59","5.61","0"
"216","UA","33","mobile","0","9","683","76","27","13.91","5.41","0"
"386","UA","34","mobile","0","8","684","86","27","14.85","5.59","1"
"3356","PL","60","tablet","1","9","684","76","19","14.6","5.74","0"
"1320","SK","57","mobile","0","6","684","114","25","16.08","6.4","1"
"2852","PL","28","desktop","0","7","684","98","25","12.46","6.16","0"
"4106","SK","35","mobile","0","8","684","86","26","10.22","6.15","0"
"378","SK","32","desktop","1","8","684","86","25","12.64","6.0","0"
"3323","SK","60","mobile","0","8","684","86","29","13.27","6.34","0"
"2754","UA","28","mobile","1","7","684","98","24","9.99","6.58","0"
"1568","UA","52","desktop","1","14","685","49","23","15.04","6.74","0"
"1847","PL","40","mobile","0","5","685","137","17","9.04","4.71","1"
"2299","UA","31","desktop","1","5","685","137","22","12.62","6.36","0"
"93","SK","25","mobile","0","7","685","98","25","10.45","5.52","1"
"623","UA","43","mobile","1","8","685","86","25","10.37","6.72","0"
"176","UA","23","mobile","1","7","685","98","26","15.17","6.0","0"
"308","CZ","19","mobile","1","9","686","76","19","16.02","5.95","0"
"1205","UA","69","mobile","0","9","686","76","22","10.82","6.41","1"
"2409","UA","40","mobile","0","8","686","86","19","9.95","5.68","0"
"825","UA","22","mobile","1","10","686","69","21","15.41","6.24","0"
"3884","SK","40","tablet","0","12","686","57","21","12.1","6.29","0"
"3453","UA","70","desktop","0","8","686","86","16","18.33","6.19","0"
"1438","CZ","60","tablet","0","8","686","86","28","18.69","6.54","0"
"3235","PL","43","mobile","1","9","686","76","25","12.44","5.36","0"
"2246","UA","32","desktop","1","6","686","114","31","11.31","6.61","0"
"3666","UA","43","mobile","0","7","686","98","36","15.33","5.64","0"
"2310","CZ","56","mobile","0","9","687","76","20","11.47","6.75","1"
"159","PL","49","desktop","1","8","687","86","20","12.0","6.25","0"
"3702","HU","32","mobile","0","8","687","86","29","13.15","6.72","0"
"952","SK","46","mobile","1","9","687","76","22","12.42","5.77","0"
"2412","UA","70","tablet","1","8","687","86","22","12.32","5.82","0"
"609","HU","65","mobile","0","11","687","62","25","13.06","5.36","0"
"3223","UA","35","mobile","1","6","687","115","29","15.0","5.45","1"
"858","UA","32","mobile","0","11","688","63","28","11.92","5.96","0"
"2155","UA","60","mobile","0","9","688","76","16","12.42","5.63","1"
"1495","CZ","29","desktop","0","10","688","69","24","9.37","6.33","0"
"4890","UA","29","desktop","0","8","688","86","22","13.43","5.59","0"
"3916","CZ","22","mobile","1","7","688","98","25","15.37","6.16","0"
"1647","CZ","59","mobile","1","10","688","69","24","13.56","6.54","0"
"4936","CZ","27","mobile","0","7","688","98","26","14.16","6.04","0"
"1789","UA","54","desktop","0","10","688","69","27","7.75","5.37","0"
"3046","CZ","56","mobile","0","10","688","69","23","12.54","5.35","0"
"3326","HU","30","mobile","0","7","688","98","22","13.83","6.55","0"
"705","CZ","60","desktop","0","7","688","98","27","13.96","6.07","0"
"4037","UA","62","desktop","1","8","688","86","23","12.83","5.65","0"
"3543","PL","46","desktop","0","9","689","77","27","14.46","5.44","0"
"4654","UA","70","mobile","0","8","689","86","25","11.88","6.44","0"
"661","CZ","58","mobile","0","10","689","69","32","11.04","5.78","0"
"249","PL","32","mobile","0","7","689","98","26","15.38","6.15","0"
"537","HU","33","desktop","1","7","690","99","25","14.71","6.52","0"
"2866","PL","47","desktop","0","8","690","86","19","10.8","5.89","0"
"2809","UA","42","desktop","1","8","691","86","29","12.4","4.79","0"
"560","CZ","61","tablet","1","7","691","99","25","14.24","6.44","0"
"3325","UA","26","desktop","0","10","691","69","21","10.79","6.0","0"
"2736","CZ","35","mobile","0","8","691","86","17","11.24","5.35","0"
"3184","PL","50","desktop","1","6","691","115","25","12.06","5.88","0"
"4206","CZ","36","mobile","1","7","692","99","24","12.98","6.29","0"
"2312","PL","63","mobile","1","11","692","63","21","15.1","5.38","1"
"3461","UA","37","mobile","1","7","692","99","16","14.46","6.94","0"
"659","UA","36","tablet","1","11","692","63","17","14.73","5.35","1"
"4257","PL","58","desktop","1","8","692","87","28","16.22","5.79","0"
"1889","HU","18","desktop","0","8","692","87","24","11.25","6.58","0"
"1663","SK","49","mobile","1","9","692","77","28","10.71","5.82","0"
"2228","PL","42","desktop","0","8","692","87","37","14.96","6.22","0"
"1313","SK","68","desktop","1","10","693","69","24","10.21","6.29","0"
"4275","CZ","59","tablet","0","7","693","99","32","10.07","6.59","0"
"558","UA","54","desktop","0","7","693","99","23","15.8","5.43","0"
"2016","SK","37","desktop","1","11","693","63","20","11.76","6.8","1"
"881","CZ","49","mobile","1","10","693","69","28","11.33","6.21","0"
"574","UA","68","mobile","0","8","693","87","19","14.82","7.0","0"
"3647","UA","47","mobile","0","5","693","139","24","11.78","6.88","1"
"2632","SK","43","mobile","0","11","694","63","27","13.46","5.89","0"
"1606","SK","20","desktop","1","10","694","69","36","14.51","5.94","0"
"187","CZ","57","tablet","0","6","694","116","28","10.33","6.07","0"
"701","HU","21","mobile","0","8","694","87","33","15.77","6.12","0"
"2851","UA","41","mobile","0","7","694","99","22","13.69","6.27","0"
"69","PL","55","tablet","1","9","694","77","20","11.15","5.65","1"
"4784","UA","43","mobile","0","7","694","99","19","15.26","6.84","0"
"3147","HU","34","desktop","1","11","694","63","22","11.33","6.23","0"
"2088","UA","61","desktop","0","9","694","77","24","15.26","5.46","0"
"2401","UA","45","mobile","1","8","694","87","24","12.5","5.88","0"
"178","PL","66","mobile","0","9","694","77","31","16.38","5.26","0"
"3970","PL","40","mobile","0","10","695","70","24","13.33","6.33","0"
"1142","UA","21","mobile","1","9","695","77","23","14.47","6.7","0"
"1975","UA","18","desktop","1","12","695","58","32","12.76","6.69","0"
"4264","CZ","57","desktop","1","9","695","77","28","10.18","5.86","1"
"1985","PL","32","mobile","0","10","695","70","31","17.94","6.29","0"
"2094","UA","41","mobile","1","8","695","87","28","10.96","6.21","1"
"2889","CZ","55","mobile","1","8","695","87","27","12.61","5.81","0"
"3627","SK","61","mobile","1","7","696","99","34","15.32","6.53","0"
"1174","PL","39","mobile","0","8","696","87","25","11.46","6.96","1"
"4167","UA","62","desktop","1","11","696","63","21","9.93","6.29","0"
"27","UA","54","desktop","1","8","696","87","29","15.18","6.07","0"
"1798","SK","30","mobile","0","8","696","87","19","13.31","6.79","1"
"3651","UA","18","desktop","0","11","697","63","21","12.8","5.14","0"
"459","CZ","51","desktop","0","7","697","100","14","14.01","5.64","1"
"2646","CZ","19","tablet","0","9","697","77","19","12.49","6.21","0"
"223","CZ","22","desktop","0","10","697","70","23","9.59","6.04","0"
"4346","CZ","58","mobile","0","7","697","100","30","15.08","6.57","0"
"4280","CZ","48","mobile","0","10","697","70","17","14.89","4.94","0"
"3823","HU","49","mobile","0","7","697","100","28","13.62","5.68","0"
"2602","PL","60","tablet","1","10","698","70","22","11.81","6.0","0"
"3253","PL","45","desktop","1","9","698","78","26","10.15","5.92","0"
"1932","UA","19","mobile","0","9","698","78","25","12.04","5.6","0"
"563","PL","39","mobile","1","10","698","70","20","15.48","5.5","0"
"788","PL","18","mobile","1","10","698","70","28","9.31","6.11","0"
"3744","UA","54","mobile","0","8","698","87","30","12.1","5.73","0"
"73","UA","58","mobile","0","10","698","70","19","11.74","5.37","0"
"4101","CZ","25","desktop","0","10","698","70","22","17.23","6.5","0"
"4017","PL","59","mobile","1","9","699","78","19","15.38","6.05","0"
"3631","UA","69","desktop","1","9","699","78","25","13.28","5.6","0"
"4609","SK","56","desktop","0","9","699","78","27","16.54","5.44","0"
"443","PL","50","mobile","0","9","699","78","34","12.25","5.94","0"
"2782","CZ","67","mobile","1","10","699","70","33","11.97","6.45","0"
"3854","CZ","68","tablet","0","8","699","87","26","11.67","5.12","1"
"319","SK","50","tablet","0","6","699","117","36","13.87","6.61","1"
"4455","UA","48","desktop","0","8","699","87","26","13.28","6.62","0"
"4896","UA","22","desktop","0","8","699","87","23","17.01","5.61","0"
"4250","PL","29","mobile","0","9","699","78","17","9.45","6.12","1"
"2284","UA","18","mobile","0","8","700","88","25","9.93","6.12","1"
"492","PL","37","desktop","0","10","700","70","22","9.95","5.64","0"
"739","CZ","46","desktop","0","7","700","100","27","13.43","6.44","0"
"4672","UA","64","mobile","0","12","700","58","30","11.31","5.57","1"
"3996","CZ","62","mobile","0","8","700","88","29","15.27","6.34","0"
"4272","PL","24","mobile","0","9","700","78","21","13.29","5.29","0"
"3406","PL","29","mobile","0","8","700","88","23","15.39","5.43","1"
"3713","UA","23","tablet","0","5","700","140","18","14.41","7.78","1"
"4051","PL","31","mobile","0","8","701","88","26","12.07","6.27","0"
"1267","UA","64","tablet","1","7","701","100","23","12.98","6.09","0"
"1348","CZ","52","desktop","1","10","701","70","23","13.46","6.04","0"
"1072","CZ","39","mobile","0","11","701","64","26","13.7","5.35","0"
"2715","HU","41","mobile","0","10","702","70","22","12.43","6.09","0"
"4925","SK","23","mobile","1","11","702","64","18","15.29","6.17","0"
"1549","UA","37","mobile","0","7","702","100","30","11.08","5.97","0"
"4063","SK","40","tablet","0","12","702","59","25","12.56","5.72","0"
"2101","SK","63","mobile","0","10","702","70","20","20.28","6.15","0"
"3934","CZ","56","tablet","0","7","702","100","21","13.66","5.76","0"
"1976","SK","68","desktop","1","7","703","100","30","14.43","5.97","0"
"453","CZ","67","mobile","1","10","703","70","17","9.7","6.06","0"
"3230","HU","49","mobile","0","10","703","70","27","13.75","6.67","0"
"3102","UA","68","mobile","0","8","703","88","21","10.07","6.0","1"
"1596","SK","45","mobile","1","10","703","70","22","17.82","6.45","0"
"72","CZ","64","mobile","0","7","703","100","28","13.05","5.64","1"
"2679","UA","33","mobile","1","11","703","64","26","14.13","5.81","0"
"1601","UA","45","desktop","0","9","703","78","29","16.51","7.14","0"
"284","UA","42","mobile","0","10","704","70","14","11.89","6.86","0"
"3190","PL","32","mobile","1","7","704","101","30","11.67","6.27","0"
"861","UA","66","desktop","0","11","704","64","18","12.9","5.78","1"
"3418","UA","65","desktop","0","10","704","70","28","12.22","5.96","0"
"3918","UA","49","mobile","1","8","704","88","31","9.86","5.61","1"
"1962","CZ","29","mobile","1","9","704","78","37","11.21","6.54","0"
"365","CZ","65","desktop","0","10","704","70","25","14.27","5.8","0"
"415","UA","35","mobile","1","7","705","101","14","8.44","5.79","0"
"605","PL","30","desktop","1","12","705","59","24","16.2","5.67","0"
"16","HU","65","tablet","1","11","705","64","29","17.42","5.66","0"
"3645","UA","35","mobile","0","8","705","88","27","13.26","6.04","0"
"137","HU","46","mobile","0","8","705","88","24","14.03","6.21","0"
"2419","HU","64","mobile","0","8","705","88","29","14.96","6.28","0"
"127","UA","49","mobile","0","9","706","78","24","11.32","5.46","0"
"4647","UA","68","mobile","0","7","706","101","19","14.69","6.37","1"
"1374","UA","62","desktop","0","7","706","101","22","14.05","4.82","0"
"987","UA","25","mobile","0","9","706","78","11","11.4","5.0","1"
"2266","CZ","27","mobile","0","8","706","88","20","17.43","5.85","0"
"190","UA","52","mobile","0","6","707","118","24","20.12","5.67","1"
"571","SK","31","mobile","0","7","707","101","26","18.06","6.12","0"
"3265","PL","39","desktop","0","8","707","88","13","9.88","5.31","0"
"1360","PL","41","desktop","0","10","707","71","26","15.17","6.15","0"
"2559","SK","45","mobile","1","6","707","118","14","17.51","5.86","1"
"1530","CZ","25","desktop","0","8","707","88","28","11.36","5.82","0"
"2197","UA","55","tablet","1","9","708","79","29","13.86","5.83","0"
"10","HU","67","mobile","0","7","708","101","19","15.06","5.58","1"
"257","UA","41","desktop","1","10","708","71","21","11.82","5.57","0"
"2342","SK","36","mobile","0","9","708","79","21","12.1","5.62","0"
"1113","UA","34","desktop","0","10","708","71","22","13.34","5.64","0"
"3229","UA","69","desktop","0","12","709","59","26","13.7","6.46","0"
"1575","UA","61","mobile","0","8","709","89","33","12.88","6.36","0"
"1426","CZ","55","desktop","0","8","709","89","20","11.03","5.4","1"
"3842","CZ","24","desktop","0","7","709","101","17","10.11","6.29","1"
"4332","HU","59","tablet","0","7","709","101","21","15.21","5.95","0"
"3481","UA","34","desktop","0","8","710","89","25","13.18","5.8","0"
"2975","CZ","54","mobile","0","10","710","71","29","13.55","6.1","0"
"3248","UA","33","tablet","0","7","710","101","21","8.9","5.57","1"
"2321","UA","28","mobile","1","10","710","71","25","8.47","6.36","0"
"1232","PL","19","desktop","0","8","710","89","25","15.08","5.44","0"
"4957","CZ","38","mobile","0","9","710","79","22","11.31","6.27","1"
"1187","CZ","48","desktop","0","10","710","71","24","12.28","5.38","1"
"1744","HU","61","desktop","0","7","710","101","31","11.24","5.9","1"
"4772","UA","48","mobile","0","9","711","79","24","9.73","6.42","0"
"3640","UA","57","desktop","0","11","711","65","26","13.76","6.73","0"
